Order Date,Region,Category,Sub-Category,Sales,Profit
2016-10-13,East,Office Supplies,Art,34.7,12.492
2016-10-13,East,Office Supplies,Labels,24.9,11.454
2016-10-13,East,Office Supplies,Paper,37.94,18.2112
2016-10-13,East,Office Supplies,Storage,99.87,23.9688
2016-10-13,West,Furniture,Furnishings,68.08,25.065600000000003
2016-10-13,West,Furniture,Tables,727.45,-465.568
2016-10-13,West,Office Supplies,Art,11.52,3.456
2016-10-13,West,Office Supplies,Binders,76.176,26.6616
2016-10-13,West,Office Supplies,Fasteners,4.02,1.9698
2016-10-13,West,Office Supplies,Paper,55.48,26.276
2016-10-13,West,Office Supplies,Supplies,65.88,18.4464
2016-10-14,Central,Technology,Accessories,1649.75,544.4175
2016-10-14,East,Office Supplies,Paper,111.96,54.8604
2016-10-14,East,Technology,Phones,1091.93,272.9825
2016-10-14,South,Furniture,Chairs,102.592,10.2592
2016-10-14,South,Office Supplies,Envelopes,35.008,13.128
2016-10-14,South,Office Supplies,Paper,132.176,48.403200000000005
2016-10-14,South,Office Supplies,Supplies,12.768,1.4364
2016-10-14,South,Technology,Accessories,22.704,5.9598
2016-10-14,West,Technology,Accessories,177.0,30.09
2016-10-15,Central,Office Supplies,Appliances,868.59,251.8911
2016-10-15,Central,Office Supplies,Binders,121.6,55.936
2016-10-15,Central,Office Supplies,Labels,49.620000000000005,24.3138
2016-10-15,Central,Office Supplies,Paper,12.96,6.2208
2016-10-15,Central,Technology,Phones,5.5,1.375
2016-10-15,South,Office Supplies,Appliances,43.26,14.2758
2016-10-15,South,Office Supplies,Binders,232.96,116.48
2016-10-15,South,Office Supplies,Envelopes,66.54,32.6046
2016-10-15,West,Office Supplies,Binders,41.72,13.0375
2016-10-15,West,Office Supplies,Paper,177.39999999999998,82.8064
2016-10-16,East,Furniture,Tables,142.182,-37.9152
2016-10-17,Central,Office Supplies,Appliances,1927.59,751.7601
2016-10-17,Central,Technology,Phones,449.97,220.4853
2016-10-17,East,Furniture,Bookcases,120.98,12.098
2016-10-17,East,Office Supplies,Binders,315.98,148.5106
2016-10-17,West,Furniture,Bookcases,120.666,21.294
2016-10-17,West,Office Supplies,Binders,18.16,6.583
2016-10-18,West,Furniture,Chairs,307.92,-34.641
2016-10-20,Central,Furniture,Chairs,56.686,-14.5764
2016-10-20,Central,Office Supplies,Fasteners,25.248,7.89
2016-10-20,Central,Office Supplies,Paper,51.016,15.9425
2016-10-20,Central,Office Supplies,Storage,20.86,1.4602
2016-10-20,Central,Technology,Phones,317.68,87.03059999999999
2016-10-20,East,Office Supplies,Art,7.152,0.7152
2016-10-20,South,Furniture,Furnishings,61.1,18.33
2016-10-20,West,Furniture,Chairs,387.136,4.8392
2016-10-20,West,Office Supplies,Binders,19.296,6.03
2016-10-21,Central,Technology,Accessories,106.08,-9.282
2016-10-21,East,Furniture,Bookcases,1043.92,271.4192
2016-10-21,East,Furniture,Tables,661.176,-231.4116
2016-10-21,East,Office Supplies,Binders,31.119999999999997,14.004
2016-10-21,East,Office Supplies,Storage,104.79,29.3412
2016-10-21,East,Office Supplies,Supplies,7.36,0.1472
2016-10-21,East,Technology,Accessories,98.16,9.816
2016-10-21,East,Technology,Phones,235.152,-47.0304
2016-10-21,South,Furniture,Furnishings,45.568,9.6832
2016-10-21,South,Office Supplies,Binders,28.752,-21.0848
2016-10-21,South,Office Supplies,Storage,111.672,6.9795
2016-10-21,West,Furniture,Chairs,242.136,12.1068
2016-10-21,West,Furniture,Furnishings,19.96,5.5888
2016-10-21,West,Office Supplies,Art,125.61,35.1366
2016-10-21,West,Office Supplies,Binders,4535.976,1644.2913
2016-10-21,West,Office Supplies,Paper,58.800000000000004,28.811999999999998
2016-10-21,West,Office Supplies,Storage,495.36,4.9536
2016-10-22,Central,Furniture,Furnishings,31.4,10.048
2016-10-22,South,Furniture,Furnishings,39.92,11.1776
2016-10-22,West,Furniture,Furnishings,101.94,30.582
2016-10-22,West,Office Supplies,Art,8.34,2.2518
2016-10-22,West,Office Supplies,Paper,6.68,3.2064
2016-10-23,Central,Furniture,Furnishings,16.156,-12.117
2016-10-23,Central,Office Supplies,Paper,54.816,17.8152
2016-10-23,East,Office Supplies,Paper,379.4,178.318
2016-10-23,West,Office Supplies,Fasteners,17.05,8.184
2016-10-24,Central,Office Supplies,Paper,15.552,5.4432
2016-10-24,South,Technology,Phones,239.976,17.9982
2016-10-24,West,Technology,Accessories,1109.97,290.5945
2016-10-25,South,Technology,Phones,783.96,78.396
2016-10-27,East,Furniture,Chairs,427.644,80.7772
2016-10-27,East,Furniture,Furnishings,40.2,19.296
2016-10-27,East,Office Supplies,Binders,9.728,3.2832
2016-10-27,East,Office Supplies,Fasteners,40.67,12.6077
2016-10-27,East,Office Supplies,Storage,33.48,1.3392
2016-10-27,South,Furniture,Chairs,290.98,75.6548
2016-10-27,West,Office Supplies,Appliances,43.92,11.8584
2016-10-27,West,Office Supplies,Binders,92.16799999999999,32.9985
2016-10-28,East,Furniture,Furnishings,834.4,113.70400000000001
2016-10-28,East,Office Supplies,Art,12.42,5.2164
2016-10-28,East,Office Supplies,Binders,14.28,6.5688
2016-10-28,East,Office Supplies,Paper,89.31,42.8688
2016-10-28,East,Office Supplies,Storage,1082.48,10.8248
2016-10-28,South,Furniture,Furnishings,276.968,55.0482
2016-10-28,South,Office Supplies,Binders,93.231,-70.7658
2016-10-28,West,Office Supplies,Binders,49.536,17.3376
2016-10-28,West,Office Supplies,Paper,50.96,25.48
2016-10-28,West,Office Supplies,Storage,93.06,26.0568
2016-10-28,West,Technology,Phones,302.376,22.6782
2016-10-29,Central,Furniture,Furnishings,67.0,32.16
2016-10-29,East,Office Supplies,Appliances,11.67,3.0342
2016-10-29,East,Office Supplies,Storage,40.74,0.4074
2016-10-29,West,Office Supplies,Binders,11.744,3.8168
2016-10-30,Central,Office Supplies,Art,11.68,3.504
2016-10-30,East,Office Supplies,Art,114.95,32.186
2016-10-30,East,Office Supplies,Binders,28.752,10.0632
2016-10-30,West,Office Supplies,Fasteners,3.62,1.1946
2016-10-31,Central,Furniture,Chairs,368.97,81.1734
2016-10-31,Central,Office Supplies,Art,12.39,3.4692
2016-10-31,Central,Office Supplies,Storage,332.94,9.9882
2016-10-31,Central,Office Supplies,Supplies,21.96,6.1488
2016-10-31,East,Furniture,Chairs,492.835,-14.081
2016-10-31,South,Office Supplies,Paper,32.064,11.2224
2016-10-31,West,Furniture,Chairs,1403.92,70.196
2016-10-31,West,Office Supplies,Storage,1085.42,282.2092
2016-11-01,Central,Office Supplies,Storage,111.672,6.9795
2016-11-01,Central,Technology,Accessories,68.112,17.8794
2016-11-01,South,Office Supplies,Envelopes,251.79,118.3413
2016-11-01,South,Technology,Phones,21.8,6.104
2016-11-03,Central,Office Supplies,Art,75.96,22.788
2016-11-03,Central,Office Supplies,Binders,27.24,13.3476
2016-11-03,Central,Office Supplies,Paper,9.248,3.3524
2016-11-03,East,Furniture,Chairs,470.155,-13.433
2016-11-03,East,Technology,Accessories,72.0,14.4
2016-11-03,South,Furniture,Furnishings,24.1,9.158
2016-11-03,South,Furniture,Tables,842.94,160.1586
2016-11-03,South,Office Supplies,Art,16.73,4.6998
2016-11-03,South,Office Supplies,Fasteners,20.0,9.6
2016-11-03,West,Furniture,Chairs,217.584,-29.9178
2016-11-03,West,Office Supplies,Appliances,1144.8,443.8728
2016-11-03,West,Office Supplies,Art,8.82,2.3814
2016-11-03,West,Office Supplies,Binders,57.038000000000004,15.355400000000001
2016-11-03,West,Office Supplies,Fasteners,15.26,5.0358
2016-11-03,West,Office Supplies,Labels,87.71,41.2237
2016-11-03,West,Office Supplies,Paper,450.27,217.29240000000001
2016-11-03,West,Technology,Accessories,82.95,29.0325
2016-11-03,West,Technology,Machines,179.991,-251.9874
2016-11-04,Central,Furniture,Furnishings,77.488,-89.9808
2016-11-04,South,Furniture,Furnishings,50.496,8.2056
2016-11-04,South,Furniture,Tables,876.3,-292.1
2016-11-04,South,Office Supplies,Fasteners,10.74,5.2626
2016-11-04,South,Office Supplies,Storage,45.248,3.9592
2016-11-04,South,Office Supplies,Supplies,185.376,-34.758
2016-11-04,West,Furniture,Chairs,755.136,-111.9606
2016-11-04,West,Furniture,Furnishings,248.17,52.1443
2016-11-04,West,Office Supplies,Art,192.8,55.912
2016-11-04,West,Office Supplies,Binders,11.888,4.1006
2016-11-04,West,Office Supplies,Labels,629.184,228.0792
2016-11-04,West,Office Supplies,Paper,102.00800000000001,40.757200000000005
2016-11-04,West,Office Supplies,Supplies,17.584,-4.1762
2016-11-04,West,Technology,Machines,686.4,77.22
2016-11-05,Central,Furniture,Bookcases,956.6648,-225.0976
2016-11-05,Central,Furniture,Tables,863.128,-160.2952
2016-11-05,Central,Office Supplies,Art,39.68,16.2688
2016-11-05,Central,Office Supplies,Binders,121.052,23.974199999999996
2016-11-05,Central,Office Supplies,Labels,63.59,29.28
2016-11-05,Central,Technology,Accessories,171.96,45.1395
2016-11-05,East,Technology,Phones,23.988,-15.992
2016-11-05,South,Furniture,Furnishings,1030.76,146.9096
2016-11-05,South,Technology,Accessories,89.97,18.8937
2016-11-05,West,Furniture,Chairs,113.888,9.9652
2016-11-05,West,Office Supplies,Binders,82.368,29.796
2016-11-05,West,Office Supplies,Envelopes,158.13,77.4837
2016-11-05,West,Technology,Accessories,551.72,65.72919999999999
2016-11-06,South,Furniture,Chairs,207.984,-28.5978
2016-11-06,South,Furniture,Furnishings,35.568,5.7798
2016-11-06,South,Office Supplies,Paper,124.88,43.708
2016-11-06,West,Furniture,Chairs,81.424,-9.1602
2016-11-06,West,Furniture,Furnishings,238.56,26.2416
2016-11-06,West,Office Supplies,Storage,84.84,22.9068
2016-11-07,Central,Furniture,Furnishings,44.46,-17.784
2016-11-07,Central,Office Supplies,Storage,314.088,19.6305
2016-11-07,East,Office Supplies,Binders,276.784,89.9548
2016-11-07,East,Office Supplies,Fasteners,14.96,0.2992
2016-11-07,East,Office Supplies,Paper,12.96,6.2208
2016-11-07,East,Office Supplies,Storage,116.82,5.841
2016-11-07,East,Technology,Accessories,119.976,22.4955
2016-11-07,East,Technology,Phones,623.9300000000001,172.0608
2016-11-07,West,Furniture,Chairs,1603.136,100.196
2016-11-07,West,Furniture,Furnishings,14.82,6.2244
2016-11-07,West,Office Supplies,Binders,149.68,50.3096
2016-11-07,West,Office Supplies,Labels,14.62,6.8714
2016-11-07,West,Office Supplies,Paper,12.9,6.321
2016-11-07,West,Office Supplies,Supplies,11.36,3.2944
2016-11-07,West,Technology,Accessories,479.97,163.1898
2016-11-08,South,Furniture,Bookcases,261.96,41.9136
2016-11-08,South,Furniture,Chairs,731.94,219.582
2016-11-09,West,Technology,Accessories,479.97,177.5889
2016-11-10,Central,Furniture,Bookcases,341.96,54.7136
2016-11-10,Central,Furniture,Furnishings,37.3,17.158
2016-11-10,Central,Office Supplies,Binders,81.96,39.3408
2016-11-10,Central,Technology,Accessories,279.944,48.9902
2016-11-10,Central,Technology,Phones,221.98,62.1544
2016-11-10,East,Furniture,Furnishings,148.288,29.6576
2016-11-10,East,Office Supplies,Appliances,334.88,29.302
2016-11-10,East,Office Supplies,Binders,143.744,-21.019900000000003
2016-11-10,East,Office Supplies,Labels,9.216,3.3408
2016-11-10,East,Office Supplies,Paper,147.54399999999998,52.5397
2016-11-10,East,Office Supplies,Storage,38.976,-2.436
2016-11-10,East,Office Supplies,Supplies,14.72,-3.312
2016-11-10,East,Technology,Accessories,178.92,-29.0745
2016-11-10,East,Technology,Phones,923.8879999999999,210.6923
2016-11-10,South,Office Supplies,Art,41.86,10.465
2016-11-10,West,Furniture,Furnishings,477.44,194.453
2016-11-10,West,Office Supplies,Appliances,129.92,38.976
2016-11-10,West,Office Supplies,Art,14.7,3.969
2016-11-10,West,Office Supplies,Binders,88.408,30.7776
2016-11-10,West,Office Supplies,Paper,161.51,76.9108
2016-11-10,West,Office Supplies,Storage,906.3199999999999,233.93
2016-11-11,Central,Furniture,Chairs,47.992,-2.0568
2016-11-11,Central,Furniture,Tables,2678.94,241.1046
2016-11-11,Central,Office Supplies,Art,14.112,1.2348
2016-11-11,Central,Technology,Accessories,95.968,1.1996
2016-11-11,Central,Technology,Phones,257.98,74.8142
2016-11-11,East,Furniture,Chairs,245.646,8.1882
2016-11-11,East,Office Supplies,Art,92.94,25.0938
2016-11-11,East,Office Supplies,Binders,90.24000000000001,28.6404
2016-11-11,East,Office Supplies,Storage,111.5,28.7192
2016-11-11,East,Technology,Accessories,95.97,21.4725
2016-11-11,South,Office Supplies,Appliances,671.544,50.3658
2016-11-11,South,Office Supplies,Binders,9.888,-6.9216
2016-11-11,West,Furniture,Chairs,451.152,0.0
2016-11-11,West,Furniture,Furnishings,48.92,13.1368
2016-11-11,West,Office Supplies,Binders,31.504,11.0264
2016-11-12,Central,Furniture,Furnishings,22.752,-8.532
2016-11-12,Central,Office Supplies,Appliances,37.68,10.5504
2016-11-12,Central,Office Supplies,Art,20.58,5.5566
2016-11-12,Central,Office Supplies,Binders,17.38,8.69
2016-11-12,Central,Office Supplies,Envelopes,287.52,129.384
2016-11-12,Central,Office Supplies,Paper,19.98,8.991
2016-11-12,East,Furniture,Chairs,3461.248,-33.9078
2016-11-12,East,Office Supplies,Appliances,110.096,33.0288
2016-11-12,East,Office Supplies,Fasteners,16.752,5.4444
2016-11-12,West,Furniture,Tables,674.352,-8.4294
2016-11-12,West,Office Supplies,Binders,10.638,-7.9468
2016-11-12,West,Technology,Accessories,31.984,1.999
2016-11-12,West,Technology,Phones,203.976,25.497
2016-11-13,Central,Furniture,Furnishings,30.36,13.0548
2016-11-13,Central,Office Supplies,Binders,3.136,-4.704
2016-11-13,East,Office Supplies,Art,140.75,39.41
2016-11-13,East,Office Supplies,Labels,14.94,6.8724
2016-11-13,East,Office Supplies,Paper,217.056,78.6828
2016-11-13,East,Office Supplies,Storage,139.06,37.0195
2016-11-13,East,Technology,Phones,2279.96,592.7896
2016-11-13,South,Office Supplies,Supplies,52.136,5.8653
2016-11-13,West,Furniture,Furnishings,23.72,8.7346
2016-11-13,West,Office Supplies,Art,44.02,11.4452
2016-11-14,Central,Office Supplies,Binders,2.296,-3.9032
2016-11-14,East,Furniture,Chairs,788.064,50.8168
2016-11-14,East,Furniture,Furnishings,68.49600000000001,16.2888
2016-11-14,East,Office Supplies,Art,23.65,6.149
2016-11-14,East,Office Supplies,Paper,16.45,7.567
2016-11-14,East,Office Supplies,Storage,40.44,10.5144
2016-11-14,East,Technology,Copiers,1199.976,179.9964
2016-11-14,East,Technology,Phones,103.95,29.106
2016-11-14,South,Office Supplies,Binders,8.26,3.8822
2016-11-14,South,Office Supplies,Paper,5.28,2.376
2016-11-14,South,Technology,Accessories,499.98,114.9954
2016-11-14,West,Office Supplies,Art,9.84,2.8536
2016-11-14,West,Office Supplies,Labels,7.38,3.4686
2016-11-15,South,Furniture,Tables,630.024,-199.5076
2016-11-15,West,Office Supplies,Binders,1054.928,394.6446
2016-11-15,West,Technology,Accessories,99.39,40.7499
2016-11-15,West,Technology,Phones,361.376,27.1032
2016-11-16,West,Office Supplies,Binders,8.32,2.808
2016-11-16,West,Office Supplies,Envelopes,28.4,13.348
2016-11-17,Central,Office Supplies,Paper,15.232,5.5216
2016-11-17,Central,Technology,Phones,67.176,6.7176
2016-11-17,West,Office Supplies,Binders,10.776,3.3675
2016-11-17,West,Office Supplies,Supplies,49.5,13.365
2016-11-18,Central,Furniture,Chairs,557.068,14.9936
2016-11-18,Central,Office Supplies,Art,6.368,1.0348
2016-11-18,Central,Office Supplies,Labels,48.848,15.8756
2016-11-18,Central,Office Supplies,Paper,19.648,6.6312
2016-11-18,Central,Office Supplies,Storage,1117.92,55.896
2016-11-18,East,Office Supplies,Appliances,103.968,16.8948
2016-11-18,South,Technology,Accessories,1319.96,527.984
2016-11-18,West,Office Supplies,Appliances,67.84,18.3168
2016-11-18,West,Office Supplies,Binders,61.12,22.156
2016-11-18,West,Technology,Accessories,595.0,95.2
2016-11-18,West,Technology,Phones,61.192,6.1192
2016-11-19,Central,Furniture,Furnishings,2.328,-0.7566
2016-11-19,Central,Office Supplies,Appliances,54.96,15.9384
2016-11-19,Central,Office Supplies,Binders,11.972,-19.2744
2016-11-19,Central,Office Supplies,Envelopes,40.968,13.8267
2016-11-19,Central,Office Supplies,Fasteners,58.368,21.888
2016-11-19,Central,Office Supplies,Paper,10.368,3.6288
2016-11-19,Central,Office Supplies,Storage,100.704,-16.3644
2016-11-19,Central,Technology,Phones,71.96,25.186
2016-11-19,East,Office Supplies,Appliances,8.74,2.2724
2016-11-19,East,Office Supplies,Art,17.28,5.0112
2016-11-19,East,Office Supplies,Binders,32.064,11.085
2016-11-19,East,Office Supplies,Paper,44.75,20.585
2016-11-19,East,Office Supplies,Storage,133.56,21.120399999999997
2016-11-19,South,Office Supplies,Art,18.48,6.006
2016-11-19,West,Furniture,Furnishings,31.96,1.598
2016-11-20,Central,Furniture,Chairs,318.43,-77.333
2016-11-20,Central,Furniture,Furnishings,7.068,-2.8272
2016-11-20,Central,Office Supplies,Binders,4.91,2.3077
2016-11-20,Central,Office Supplies,Labels,14.62,6.8714
2016-11-20,Central,Office Supplies,Paper,323.63,155.07000000000002
2016-11-20,Central,Technology,Phones,1219.042,295.5568
2016-11-20,East,Furniture,Bookcases,86.97,-48.7032
2016-11-20,East,Office Supplies,Binders,145.455,50.40899999999999
2016-11-20,East,Office Supplies,Fasteners,19.096,6.6836
2016-11-20,East,Office Supplies,Labels,18.496,6.2424
2016-11-20,East,Office Supplies,Paper,15.696,5.1012
2016-11-20,East,Technology,Accessories,255.984,54.3966
2016-11-20,South,Furniture,Bookcases,289.568,10.8588
2016-11-20,South,Office Supplies,Storage,39.72,4.4685
2016-11-20,South,Technology,Phones,244.768,24.4768
2016-11-20,West,Office Supplies,Appliances,39.0,11.31
2016-11-20,West,Technology,Accessories,27.88,3.9032
2016-11-21,Central,Office Supplies,Paper,78.892,33.2766
2016-11-21,Central,Office Supplies,Storage,21.568,1.6176
2016-11-21,Central,Technology,Accessories,81.576,2.0394
2016-11-21,Central,Technology,Phones,404.94,109.3338
2016-11-21,East,Furniture,Bookcases,113.568,12.7764
2016-11-21,East,Furniture,Chairs,127.554,-9.111
2016-11-21,East,Furniture,Furnishings,77.952,15.5904
2016-11-21,East,Office Supplies,Paper,12.96,6.3504
2016-11-21,East,Technology,Machines,30.345,-24.276
2016-11-21,West,Furniture,Chairs,195.136,-12.196
2016-11-21,West,Office Supplies,Paper,32.4,15.552
2016-11-22,Central,Office Supplies,Art,23.616,2.6568
2016-11-22,Central,Office Supplies,Binders,60.144,7.8588
2016-11-22,Central,Office Supplies,Labels,2.088,0.6786
2016-11-22,Central,Technology,Accessories,24.032,-0.6008
2016-11-22,East,Furniture,Furnishings,39.88,11.1664
2016-11-22,East,Office Supplies,Art,20.82,7.4952
2016-11-22,East,Office Supplies,Binders,146.464,51.11
2016-11-23,East,Furniture,Furnishings,84.81599999999999,16.279600000000002
2016-11-23,East,Office Supplies,Fasteners,15.8,2.37
2016-11-24,Central,Office Supplies,Art,14.04,1.5795
2016-11-24,Central,Office Supplies,Fasteners,4.344,0.8688
2016-11-24,Central,Office Supplies,Paper,74.352,23.235
2016-11-24,Central,Office Supplies,Storage,41.92,3.668
2016-11-24,Central,Technology,Accessories,392.56800000000004,-9.8142
2016-11-24,Central,Technology,Phones,657.552,49.3164
2016-11-24,East,Furniture,Furnishings,207.76,85.1816
2016-11-24,East,Office Supplies,Binders,17.216,6.0256
2016-11-24,East,Office Supplies,Envelopes,40.752,15.282
2016-11-24,East,Office Supplies,Fasteners,4.416,1.6008
2016-11-24,East,Office Supplies,Paper,18.04,8.774799999999999
2016-11-24,East,Technology,Accessories,228.36,-11.2515
2016-11-24,South,Furniture,Bookcases,339.92,8.498
2016-11-24,South,Office Supplies,Appliances,42.384,4.2384
2016-11-24,South,Office Supplies,Paper,10.528,3.4216
2016-11-24,West,Furniture,Chairs,1684.752,210.594
2016-11-24,West,Furniture,Furnishings,92.2,36.808
2016-11-24,West,Office Supplies,Binders,1219.96,381.2375
2016-11-24,West,Office Supplies,Paper,24.784,7.745
2016-11-24,West,Office Supplies,Supplies,25.35,7.605
2016-11-24,West,Technology,Accessories,1219.82,408.13980000000004
